WORD_CLEAN,PART,TRIAL,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_GAZE_DURATION,WORD_FIRST_FIXATION_DURATION,WORD_SECOND_FIXATION_DURATION,WORD_THIRD_FIXATION_DURATION,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SKIP,WORD_SPILLOVER,WORD_RUN_COUNT
Again,1.0,114.5,1.1071428571428572,0.012557142857142857,229.5,219.0,38.785714285714285,18.214285714285715,276.0,0.014767857142857142,0.3214285714285714,34.285714285714285,1.0
Ah,2.340909090909091,82.95454545454545,0.8058191808191808,0.009840834165834166,148.6988011988012,133.29083416583413,30.64435564435564,4.3685064935064934,169.23389110889113,0.009974999999999996,0.5218531468531469,42.248751248751255,0.7216533466533468
Aha,3.5,119.5,0.9230769230769231,0.012865934065934066,177.1868131868132,177.1868131868132,14.587912087912088,0.0,191.77472527472526,0.01271565934065934,0.4065934065934066,37.019230769230774,0.9230769230769231
Alas,2.0,108.5,1.0357142857142856,0.014235714285714284,212.39285714285714,201.82142857142856,52.39285714285714,0.0,254.21428571428572,0.01594642857142857,0.3214285714285714,95.71428571428571,0.9642857142857143
Albert,2.0,116.0,1.1785714285714284,0.01802857142857143,210.92857142857144,199.42857142857144,43.535714285714285,11.607142857142858,254.57142857142858,0.0187,0.39285714285714285,74.85714285714286,1.1071428571428572
Alfred,2.4615384615384617,77.81538461538462,1.0300929839391377,0.012421149619611159,169.15511411665256,153.2617920540998,41.30338123415044,11.865765004226542,219.4723584108199,0.0125132628909552,0.40346576500422654,98.67962806424347,0.9110735418427724
All,2.6666666666666665,88.25,0.4963369963369963,0.00595691391941392,97.96886446886448,95.7724358974359,9.348901098901099,0.0,105.121336996337,0.006036309523809524,0.6620879120879121,15.25915750915751,0.48443223443223443
Allow,2.0,7.0,1.2857142857142858,0.013057142857142856,293.0,225.85714285714286,79.85714285714286,82.78571428571429,388.5,0.017735714285714285,0.35714285714285715,55.357142857142854,1.1428571428571428
Almost,3.0,123.0,1.7142857142857142,0.016514285714285714,180.92857142857142,152.85714285714286,146.0,47.785714285714285,346.64285714285717,0.015142857142857142,0.21428571428571427,45.92857142857143,1.5
Already,3.0,40.5,1.25,0.012956593406593405,197.93131868131866,173.8269230769231,68.1923076923077,3.6785714285714284,245.6978021978022,0.01220934065934066,0.22527472527472528,65.67032967032968,1.1043956043956045
Also,3.0,97.0,1.1881868131868132,0.015404670329670328,192.38324175824175,174.5260989010989,61.97802197802198,24.424450549450547,287.3076923076923,0.01750357142857143,0.353021978021978,46.38873626373626,1.0604395604395604
Although,2.0,62.0,1.2857142857142858,0.016957142857142855,197.07142857142858,176.35714285714286,82.0,21.071428571428573,279.42857142857144,0.019178571428571427,0.21428571428571427,109.71428571428571,1.1428571428571428
Always,1.0,122.5,1.3571428571428572,0.015003571428571427,211.46428571428572,193.42857142857142,43.92857142857143,18.142857142857142,255.5,0.01354642857142857,0.25,84.03571428571429,1.2142857142857144
Am,3.3333333333333335,49.666666666666664,0.39377289377289376,0.005023443223443223,61.016483516483525,54.93223443223443,12.956043956043956,0.0,67.88827838827838,0.004205311355311356,0.7783882783882784,4.82051282051282,0.34432234432234426
Amen,1.0,138.0,1.0714285714285714,0.016514285714285714,174.57142857142858,152.35714285714286,26.857142857142858,19.785714285714285,199.0,0.015250000000000003,0.21428571428571427,17.071428571428573,0.8571428571428571
Amy,2.0,110.0,0.7857142857142857,0.008485714285714287,145.85714285714286,145.85714285714286,53.57142857142857,0.0,199.42857142857142,0.010107142857142856,0.7142857142857143,44.42857142857143,0.7857142857142857
An,2.25,66.375,0.3179945054945055,0.003878434065934066,55.15315934065934,52.46565934065934,8.892857142857142,5.080357142857143,66.43887362637362,0.0038036401098901097,0.7623626373626372,21.58653846153846,0.3001373626373626
And,2.56551724137931,80.20689655172414,0.5693823417961353,0.00713962106858659,101.5474422129595,95.6303902993558,14.790791966654037,2.0622205380826073,112.83054187192117,0.006799761273209549,0.616180371352785,31.278173550587354,0.5330428192497162
Annie,1.8333333333333333,127.94444444444444,1.0827228327228329,0.014485989010989013,182.3217338217338,165.70940170940167,45.68315018315018,11.73321123321123,231.80769230769226,0.014510683760683762,0.3421855921855922,62.744505494505496,0.9435286935286936
Another,2.0,71.0,1.5,0.025764285714285712,267.35714285714283,202.92857142857142,103.57142857142857,15.857142857142858,322.35714285714283,0.027278571428571426,0.5,106.71428571428571,1.1428571428571428
Any,2.0,92.0,0.6666666666666666,0.008785714285714286,147.02380952380952,139.95238095238093,13.30952380952381,0.0,153.26190476190476,0.009847619047619046,0.5,46.714285714285715,0.6190476190476191
Anyone,2.0,46.0,1.5,0.016249999999999997,281.0,238.14285714285714,90.07142857142857,23.714285714285715,351.92857142857144,0.017771428571428566,0.2857142857142857,107.78571428571429,1.2857142857142858
Anything,2.0,161.0,1.3571428571428572,0.017949999999999997,251.64285714285714,216.28571428571428,63.785714285714285,14.357142857142858,294.42857142857144,0.018964285714285715,0.14285714285714285,52.785714285714285,1.1428571428571428
Anyway,2.75,92.25,1.1826923076923077,0.015124038461538461,187.19642857142856,162.3063186813187,47.402472527472526,20.07142857142857,231.7802197802198,0.013970604395604396,0.1991758241758242,56.222527472527474,1.0178571428571428
Apache,3.0,41.0,1.3571428571428572,0.018199999999999997,282.14285714285717,260.35714285714283,76.78571428571429,18.571428571428573,355.7142857142857,0.022135714285714286,0.07142857142857142,25.357142857142858,1.2142857142857142
Apartments,3.0,97.0,1.6428571428571428,0.016164285714285714,313.2857142857143,238.92857142857142,110.14285714285714,25.428571428571427,374.5,0.017828571428571426,0.14285714285714285,149.5,1.2142857142857142
Apparently,3.0,126.0,1.2142857142857142,0.013964285714285712,226.35714285714286,187.42857142857142,38.92857142857143,16.857142857142858,244.85714285714286,0.014164285714285713,0.21428571428571427,37.07142857142857,1.0
Are,2.5714285714285716,85.0,0.488226059654631,0.006618759811616955,93.5204081632653,86.88461538461537,10.2276295133438,3.0306122448979593,100.14285714285714,0.006500941915227629,0.7197802197802198,22.09497645211931,0.456828885400314
Arent,2.0,60.0,1.2857142857142858,0.017992857142857144,229.78571428571428,203.85714285714286,18.785714285714285,7.142857142857143,240.28571428571428,0.016735714285714284,0.14285714285714285,97.0,1.0
Arms,2.3333333333333335,82.33333333333333,0.8571428571428572,0.012961904761904763,157.64285714285714,152.54761904761904,32.333333333333336,0.0,184.88095238095238,0.013426190476190475,0.4523809523809524,60.23809523809524,0.8333333333333334
Arrest,2.0,133.0,1.2142857142857142,0.017092857142857142,332.14285714285717,310.2142857142857,46.214285714285715,0.0,356.42857142857144,0.024192857142857144,0.14285714285714285,77.92857142857143,1.1428571428571428
Arrested,3.0,145.0,1.8571428571428572,0.02229285714285714,308.07142857142856,244.0,118.78571428571429,36.285714285714285,447.7857142857143,0.026007142857142857,0.35714285714285715,131.0,1.5714285714285714
Arsenic,3.0,47.0,1.4285714285714286,0.01415,269.2142857142857,240.71428571428572,40.0,33.357142857142854,314.07142857142856,0.015264285714285716,0.14285714285714285,63.92857142857143,1.1428571428571428
As,1.930232558139535,59.58139534883721,0.4518272425249169,0.005456465627395862,86.63020700230001,82.89662662918474,10.720546894965501,3.4962944032711474,97.1134679274214,0.00550879120879121,0.7239969332992587,11.696013289036545,0.4367492972144134
Ask,2.0,47.5,1.1785714285714284,0.014946428571428572,225.42857142857144,187.39285714285714,66.75,15.714285714285715,269.85714285714283,0.015603571428571428,0.3214285714285714,65.60714285714286,1.0714285714285714
Associate,1.0,31.0,1.9285714285714286,0.019557142857142856,258.5,212.21428571428572,107.64285714285714,44.0,379.85714285714283,0.017985714285714282,0.14285714285714285,52.42857142857143,1.5
At,2.4814814814814814,85.55555555555556,0.5814000814000815,0.006713207163207163,101.03337403337403,96.16198616198616,14.208180708180706,0.40211640211640215,111.82783882783882,0.006276332926332927,0.5761090761090762,23.331501831501832,0.5514855514855515
August,2.0,26.0,1.0,0.010614285714285713,127.35714285714286,121.21428571428571,58.857142857142854,0.0,180.07142857142858,0.009628571428571429,0.6428571428571429,0.0,0.9285714285714286
Aunt,1.4,66.8,0.9571428571428571,0.010305714285714284,146.94285714285712,138.17142857142858,41.57142857142857,7.471428571428571,199.34285714285713,0.009942857142857144,0.4428571428571429,76.71428571428572,0.8714285714285716
B,1.0,80.0,1.0,0.0116,161.0,161.0,50.714285714285715,19.642857142857142,299.7142857142857,0.01575,0.42857142857142855,57.714285714285715,0.9285714285714286
Bad,2.0,73.0,0.7142857142857143,0.010442857142857143,169.21428571428572,153.21428571428572,34.285714285714285,0.0,187.5,0.012792857142857142,0.5,79.07142857142857,0.6428571428571429
Bah,2.0,140.0,1.2142857142857142,0.015542857142857141,179.14285714285714,167.35714285714286,37.285714285714285,11.285714285714286,230.57142857142858,0.014621428571428572,0.35714285714285715,0.0,1.0714285714285714
Baron,2.0,128.0,1.7142857142857142,0.01689285714285714,387.07142857142856,260.2857142857143,131.57142857142858,36.357142857142854,442.85714285714283,0.020799999999999996,0.35714285714285715,216.5,1.2142857142857142
Be,3.0,80.0,0.9368131868131868,0.013560714285714287,156.5934065934066,155.78571428571428,34.401098901098905,0.0,190.1868131868132,0.013074725274725274,0.4752747252747253,74.17857142857143,0.8983516483516483
Because,2.8666666666666667,94.66666666666667,1.1743589743589742,0.01492106227106227,203.62710622710625,178.7879120879121,45.56190476190477,3.0684981684981683,227.41831501831498,0.01392263736263736,0.2326007326007326,54.550183150183145,1.0040293040293042
Before,2.0,133.0,0.9761904761904763,0.011521428571428573,178.69047619047618,154.5952380952381,54.71428571428572,8.142857142857142,217.45238095238096,0.01218095238095238,0.5476190476190476,19.428571428571427,0.8571428571428572
Behind,3.0,145.0,1.6428571428571428,0.018642857142857145,192.64285714285714,149.42857142857142,130.64285714285714,22.214285714285715,312.0,0.018214285714285714,0.2857142857142857,85.78571428571429,1.3571428571428572
Belgian,2.4285714285714284,70.14285714285714,1.1789638932496076,0.014557849293563577,206.56279434850862,173.4945054945055,57.1679748822606,6.570643642072214,237.2331240188383,0.013932182103610677,0.24568288854003142,104.14835164835164,1.000784929356358
Belgians,1.5,93.5,1.3392857142857144,0.016514285714285714,256.8928571428571,200.125,70.39285714285715,4.303571428571429,292.0,0.01744642857142857,0.25,98.05357142857144,1.0
Belgium,1.0,30.0,1.5714285714285714,0.014085714285714288,202.28571428571428,184.42857142857142,55.714285714285715,25.642857142857142,327.7142857142857,0.01457857142857143,0.21428571428571427,75.28571428571429,1.1428571428571428
Believe,2.0,50.0,1.7142857142857142,0.02302857142857143,265.2142857142857,175.57142857142858,72.85714285714286,27.285714285714285,275.7142857142857,0.01782857142857143,0.07142857142857142,67.42857142857143,1.0714285714285714
Besides,3.0,120.0,1.5,0.024592857142857142,271.7142857142857,210.5,57.57142857142857,18.785714285714285,298.0,0.024692857142857145,0.21428571428571427,26.071428571428573,1.1428571428571428
Better,1.0,53.0,1.3214285714285714,0.018760714285714287,197.71428571428572,190.35714285714286,66.92857142857143,21.857142857142858,279.1428571428571,0.019110714285714286,0.4642857142857143,42.714285714285715,1.25
Between,2.0,38.5,1.6593406593406592,0.015596153846153845,217.22252747252747,176.16483516483515,78.72802197802199,22.722527472527474,327.4725274725275,0.014430219780219782,0.2554945054945055,84.58516483516485,1.3928571428571428
Beware,1.0,109.0,1.0714285714285714,0.014014285714285713,245.0,228.64285714285714,16.357142857142858,0.0,245.0,0.014614285714285713,0.21428571428571427,172.5,0.9285714285714286
Bien,2.3333333333333335,77.66666666666667,1.3608058608058606,0.015163003663003662,252.15201465201463,201.72344322344324,77.19597069597069,8.357142857142858,289.06227106227107,0.01563076923076923,0.19597069597069594,35.61904761904762,1.0238095238095237
Blood,1.0,114.0,1.0,0.010185714285714284,195.78571428571428,187.78571428571428,16.642857142857142,0.0,204.42857142857142,0.010114285714285715,0.7857142857142857,71.71428571428571,0.9285714285714286
Bolted,3.0,64.0,1.5714285714285714,0.02039285714285714,263.2857142857143,173.5,100.92857142857143,0.0,274.42857142857144,0.01702857142857143,0.07142857142857142,157.5,1.0
Bon,3.5,105.5,0.6401098901098902,0.009118956043956043,118.29945054945054,118.29945054945054,13.346153846153847,0.0,131.64560439560438,0.009217307692307691,0.6236263736263736,29.73901098901099,0.6401098901098902
Both,2.0,153.0,1.0714285714285714,0.014149999999999998,214.71428571428572,185.5,29.214285714285715,0.0,214.71428571428572,0.013685714285714285,0.14285714285714285,8.428571428571429,0.9285714285714286
Bountiful,1.0,8.0,1.7857142857142858,0.017357142857142856,374.5,208.64285714285714,104.71428571428571,82.0,395.35714285714283,0.017392857142857144,0.21428571428571427,126.64285714285714,0.9285714285714286
Breakfast,2.0,10.0,1.2857142857142858,0.013399999999999999,203.42857142857142,152.35714285714286,89.14285714285714,31.642857142857142,273.14285714285717,0.013835714285714286,0.5,32.714285714285715,0.9285714285714286
Brussels,2.0,128.0,1.3571428571428572,0.013692857142857144,223.14285714285714,190.57142857142858,44.42857142857143,0.0,235.0,0.010650000000000001,0.0,75.64285714285714,1.0714285714285714
Burnt,2.3333333333333335,35.333333333333336,2.0,0.026330952380952385,291.83333333333337,206.7380952380952,113.3095238095238,58.833333333333336,441.9761904761904,0.028895238095238095,0.07142857142857142,150.16666666666666,1.4285714285714286
But,2.633879781420765,89.48087431693989,0.6173962649372484,0.007520344682639766,114.41154746892451,107.22338317420285,15.169338857863451,2.560529634300126,125.71908965351588,0.0073648591845313196,0.6015732900978803,27.464000480393914,0.5722992854140398
By,2.4,88.1,0.4076923076923077,0.004691208791208791,74.2989010989011,65.94175824175825,16.514285714285712,3.1692307692307695,85.62527472527472,0.004635604395604395,0.7499999999999999,35.50384615384616,0.35439560439560436
C,4.0,15.0,0.8076923076923077,0.008046153846153845,122.07692307692308,117.03846153846153,50.03846153846154,14.461538461538462,181.53846153846155,0.008534615384615385,0.8076923076923077,0.0,0.7692307692307692
COURT,2.0,112.0,0.9285714285714286,0.008914285714285713,154.92857142857142,154.92857142857142,37.0,18.928571428571427,210.85714285714286,0.009664285714285714,0.5714285714285714,83.57142857142857,0.9285714285714286
Call,2.0,135.0,0.9285714285714286,0.010135714285714286,169.0,169.0,40.57142857142857,10.642857142857142,220.21428571428572,0.0123,0.5714285714285714,54.857142857142854,0.9285714285714286
Can,2.142857142857143,71.28571428571429,0.6930926216640502,0.00926938775510204,115.59654631083204,107.5149136577708,17.315541601255887,5.663265306122448,133.16718995290424,0.008859262166405021,0.5989010989010989,19.861852433281,0.631868131868132
Candle,1.0,158.0,0.7857142857142857,0.0099,140.92857142857142,117.71428571428571,36.857142857142854,0.0,154.57142857142858,0.009442857142857142,0.5714285714285714,85.28571428571429,0.6428571428571429
Cant,2.5,77.16666666666667,0.8791208791208791,0.009980219780219781,192.8617216117216,175.76648351648353,30.04120879120879,6.6401098901098905,214.73351648351647,0.01143956043956044,0.5064102564102564,42.32051282051282,0.782967032967033
Case,2.0,54.0,1.1071428571428572,0.011960714285714286,129.21428571428572,110.78571428571428,52.25,23.5,209.39285714285714,0.010589285714285714,0.4642857142857143,46.35714285714286,1.0357142857142856
Cash,2.0,102.0,1.2142857142857142,0.015557142857142856,260.2857142857143,213.57142857142858,66.42857142857143,22.642857142857142,302.64285714285717,0.019157142857142855,0.42857142857142855,92.35714285714286,1.0
Cavendish,2.6413793103448278,66.42758620689655,1.4054945054945054,0.01747667677150436,216.76676771504353,181.66047745358094,65.48491852974615,23.717317165593037,288.6093217127698,0.017079799166350888,0.2272830617658202,65.26828344069725,1.148162182644941
Certainly,2.533333333333333,67.53333333333333,1.423076923076923,0.01874787545787546,248.97655677655678,198.11208791208793,73.80842490842493,14.351282051282052,291.4051282051283,0.018783003663003665,0.15128205128205127,62.637728937728944,1.1201465201465202
Char,3.0,40.0,1.0714285714285714,0.013021428571428573,184.0,163.21428571428572,36.5,26.428571428571427,226.14285714285714,0.013678571428571427,0.5,22.642857142857142,0.9285714285714286
Cheer,3.0,76.0,1.2142857142857142,0.012835714285714285,232.07142857142858,203.14285714285714,68.0,49.785714285714285,320.92857142857144,0.014692857142857143,0.21428571428571427,48.142857142857146,1.1428571428571428
Chemists,2.0,102.0,1.7142857142857142,0.022014285714285715,290.5,241.21428571428572,100.64285714285714,18.785714285714285,394.85714285714283,0.024178571428571435,0.21428571428571427,0.0,1.5
Chut,2.0,22.0,1.1428571428571428,0.0135,256.85714285714283,224.64285714285714,54.285714285714285,27.571428571428573,306.5,0.017485714285714285,0.5714285714285714,99.14285714285714,0.9285714285714286
Clearly,1.0,82.0,1.1428571428571428,0.013214285714285717,171.71428571428572,162.21428571428572,20.0,0.0,182.21428571428572,0.010464285714285716,0.14285714285714285,141.71428571428572,1.0714285714285714
Clever,2.0,23.0,1.5,0.01642142857142857,243.57142857142858,193.85714285714286,80.78571428571429,17.857142857142858,292.5,0.01560714285714286,0.2857142857142857,94.42857142857143,1.2142857142857142
Coarse,1.0,156.0,1.5714285714285714,0.014799999999999999,210.71428571428572,185.78571428571428,75.21428571428571,46.92857142857143,352.85714285714283,0.016128571428571426,0.5,105.07142857142857,1.2857142857142858
Coffee,3.0,90.0,0.9230769230769231,0.012088736263736261,196.91758241758242,178.37637362637363,18.54120879120879,0.0,196.91758241758242,0.012712637362637363,0.33241758241758246,31.337912087912088,0.8104395604395604
Come,2.0,60.3125,0.8839285714285715,0.010683173076923078,164.73969780219784,145.27163461538464,36.6404532967033,8.207417582417584,201.79807692307693,0.011450240384615382,0.4680631868131868,43.198832417582416,0.7846840659340658
Comme,2.0,133.0,0.8571428571428571,0.012264285714285714,143.85714285714286,143.85714285714286,34.357142857142854,0.0,178.21428571428572,0.0116,0.5,107.42857142857143,0.8571428571428571
Compared,1.0,61.0,1.5714285714285714,0.01842857142857143,263.14285714285717,179.64285714285714,90.71428571428571,24.357142857142858,339.92857142857144,0.01855,0.21428571428571427,69.64285714285714,1.1428571428571428
Confound,3.0,90.0,1.5,0.016471428571428574,244.57142857142858,190.28571428571428,96.57142857142857,13.5,300.35714285714283,0.01622857142857143,0.2857142857142857,107.07142857142857,1.2142857142857142
Consular,3.0,121.0,1.2857142857142858,0.015085714285714286,245.78571428571428,200.71428571428572,92.64285714285714,4.571428571428571,297.92857142857144,0.018114285714285715,0.35714285714285715,106.64285714285714,1.1428571428571428
Convalescent,1.0,14.5,3.0,0.03167857142857143,476.57142857142856,253.21428571428572,208.85714285714286,121.67857142857144,735.8214285714286,0.03642857142857142,0.14285714285714285,127.46428571428571,1.4642857142857142
Cook,1.3333333333333333,118.66666666666667,0.7619047619047619,0.008378571428571428,157.80952380952382,154.73809523809524,7.309523809523809,7.928571428571428,169.97619047619048,0.00902142857142857,0.5952380952380952,21.547619047619047,0.7380952380952381
Coots,2.5,117.0,1.3434065934065933,0.01713475274725275,232.06868131868129,176.48901098901098,87.15384615384616,13.0,287.19642857142856,0.017410851648351648,0.20054945054945056,43.89148351648352,1.0329670329670328
Coroner,2.0,113.72413793103448,1.1477832512315271,0.014764285714285714,206.43349753694585,183.2389162561576,44.603448275862064,9.192118226600984,241.8349753694581,0.014811576354679805,0.21182266009852213,102.32758620689654,1.002463054187192
Coroners,2.0,107.8,1.2,0.015431428571428572,208.51428571428573,186.57142857142856,42.857142857142854,6.6,236.0285714285714,0.014588571428571428,0.14285714285714285,123.0142857142857,1.0142857142857142
Cottage,2.0,103.5,0.9404761904761904,0.01261904761904762,142.79761904761907,140.0,28.511904761904763,7.654761904761905,176.86904761904762,0.01143809523809524,0.2857142857142857,79.70238095238095,0.8928571428571428
Could,2.3333333333333335,71.33333333333333,1.2197802197802197,0.019333882783882782,170.26007326007326,147.1684981684982,81.76739926739927,28.41025641025641,257.34615384615387,0.019483699633699628,0.43772893772893773,41.26190476190476,1.0989010989010988
Couldnt,2.0,38.666666666666664,1.435897435897436,0.019416483516483517,266.74725274725273,187.76007326007326,78.6959706959707,18.86996336996337,303.1117216117216,0.01937893772893773,0.31684981684981683,66.57692307692308,1.0695970695970696
Counsel,4.0,19.0,1.3076923076923077,0.012384615384615385,171.30769230769232,160.69230769230768,53.15384615384615,28.03846153846154,266.9230769230769,0.011565384615384616,0.3076923076923077,36.0,1.2692307692307692
Court,3.0,34.57142857142857,0.8838304552590266,0.009720251177394033,149.91758241758242,133.98037676609104,23.052590266875985,2.6813186813186816,159.7142857142857,0.008346938775510205,0.39246467817896397,54.68445839874412,0.7967032967032966
Criminal,1.0,30.0,1.7857142857142858,0.017107142857142855,293.07142857142856,280.5,87.5,29.857142857142858,417.57142857142856,0.019885714285714288,0.21428571428571427,178.21428571428572,1.6428571428571428
Cross,3.0,71.75,0.9739010989010989,0.012038324175824176,154.62362637362637,146.0260989010989,28.526098901098898,10.892857142857142,185.44505494505495,0.01124423076923077,0.40934065934065933,78.66483516483517,0.8818681318681318
Crossing,1.0,126.0,1.7857142857142858,0.023707142857142854,308.7857142857143,237.57142857142858,165.71428571428572,40.07142857142857,443.35714285714283,0.02854285714285714,0.42857142857142855,26.857142857142858,1.3571428571428572
Cynthia,2.196078431372549,73.52941176470588,1.203242835595777,0.014404277095453562,201.1758780435251,175.6889140271493,53.02413273001508,16.105419090713212,255.3073691014868,0.014431517991812108,0.30796164619694005,68.25360913596208,1.0291424262012498
D,1.0,32.5,0.35714285714285715,0.0038785714285714287,68.78571428571428,62.35714285714286,6.428571428571429,0.0,68.78571428571428,0.003435714285714286,0.7857142857142857,42.10714285714286,0.3214285714285714
Dare,2.0,47.0,1.5714285714285714,0.017785714285714283,134.28571428571428,134.28571428571428,121.14285714285714,52.714285714285715,315.85714285714283,0.017371428571428572,0.5,34.785714285714285,1.4285714285714286
Darling,1.0,41.0,1.3571428571428572,0.013550000000000001,299.7857142857143,276.85714285714283,47.0,11.357142857142858,335.2142857142857,0.01606428571428572,0.35714285714285715,166.14285714285714,1.2142857142857142
Dash,2.0,47.0,1.0714285714285714,0.013121428571428572,196.42857142857142,178.92857142857142,40.642857142857146,0.0,219.57142857142858,0.011571428571428575,0.21428571428571427,38.57142857142857,0.9285714285714286
Dead,3.0,97.0,1.8571428571428572,0.016707142857142858,208.64285714285714,208.64285714285714,132.92857142857142,36.142857142857146,438.35714285714283,0.019192857142857143,0.07142857142857142,118.92857142857143,1.7857142857142858
Dear,3.6666666666666665,97.33333333333333,0.598901098901099,0.008544139194139195,109.35531135531136,105.5091575091575,21.225274725274726,0.0,126.73443223443223,0.008787728937728936,0.7783882783882784,30.241758241758237,0.5732600732600733
Decidedly,1.5,149.0,1.75,0.024160714285714285,310.67857142857144,234.82142857142858,106.21428571428572,31.214285714285715,396.53571428571433,0.02552857142857143,0.17857142857142858,15.75,1.2857142857142856
Decorum,2.0,16.0,2.2142857142857144,0.022078571428571427,304.64285714285717,198.42857142857142,170.57142857142858,30.142857142857142,447.64285714285717,0.02164285714285714,0.2857142857142857,83.42857142857143,1.7142857142857142
Deftly,1.0,131.0,1.5714285714285714,0.01807142857142857,297.2857142857143,205.78571428571428,100.57142857142857,19.357142857142858,325.7142857142857,0.018971428571428577,0.42857142857142855,19.285714285714285,1.1428571428571428
Detective,3.0,72.5,1.64010989010989,0.016639010989010987,255.282967032967,183.48626373626374,75.87637362637362,13.975274725274726,300.83791208791206,0.014656043956043956,0.18681318681318682,178.4368131868132,1.1868131868131868
Did,2.5925925925925926,78.62962962962963,0.6644281644281645,0.008780138380138379,117.75071225071225,113.64306064306064,18.096662596662597,2.6841676841676843,134.42389092389095,0.00855974765974766,0.5974765974765974,21.691900691900692,0.636955636955637
Difficult,1.0,15.0,1.9285714285714286,0.027078571428571428,317.64285714285717,162.21428571428572,136.71428571428572,49.714285714285715,378.57142857142856,0.02587142857142857,0.07142857142857142,70.21428571428571,1.0714285714285714
Discipline,1.0,60.0,1.3571428571428572,0.01585,267.85714285714283,267.85714285714283,52.785714285714285,0.0,320.64285714285717,0.017942857142857146,0.07142857142857142,77.28571428571429,1.3571428571428572
Discreditable,2.0,74.0,2.5714285714285716,0.03334285714285714,490.42857142857144,260.42857142857144,214.92857142857142,108.71428571428571,628.0,0.039778571428571434,0.21428571428571427,147.92857142857142,1.4285714285714286
Do,2.7111111111111112,80.97777777777777,0.40451770451770447,0.004981587301587302,71.81257631257631,70.58510378510378,6.218681318681317,0.14017094017094017,76.94395604395608,0.004629413919413919,0.7442002442002443,12.681807081807083,0.3963369963369962
Does,2.5,84.0,0.8351648351648352,0.011051739926739926,159.94780219780222,149.8598901098901,29.307692307692307,3.5952380952380953,182.76282051282053,0.01095824175824176,0.5366300366300366,27.166666666666668,0.7619047619047619
Dont,2.4444444444444446,54.166666666666664,0.9246031746031745,0.010825610500610502,149.0811965811966,136.1822344322344,35.587606837606835,6.591269841269841,182.88888888888886,0.010381990231990233,0.5198412698412698,42.03693528693529,0.8287545787545789
Dorcas,2.324324324324324,89.75675675675676,1.2128007128007128,0.015043302643302633,226.8877338877339,190.35268785268786,55.27376002376004,13.448024948024948,269.7513365013365,0.016065176715176707,0.3126670626670625,60.01277101277101,1.002079002079002
